ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,OCCUPATION_TYPE,CNT_FAM_MEMBERS
5009687,F,N,N,90000,Pensioner,Secondary / secondary special,Widow,House / apartment,-21688,365243,,1
5009688,F,N,N,90000,Pensioner,Secondary / secondary special,Widow,House / apartment,-21688,365243,,1
5009689,F,N,N,153000,Pensioner,Secondary / secondary special,Separated,House / apartment,-23299,365243,,1
5009690,F,N,N,153000,Pensioner,Secondary / secondary special,Separated,House / apartment,-23299,365243,,1
5009691,F,N,N,153000,Pensioner,Secondary / secondary special,Separated,House / apartment,-23299,365243,,1
5009693,F,N,N,153000,Pensioner,Secondary / secondary special,Separated,House / apartment,-23299,365243,,1
6153677,F,N,N,153000,Pensioner,Secondary / secondary special,Separated,House / apartment,-23299,365243,,1
5009694,M,Y,N,1350000,Commercial associate,Higher education,Married,Municipal apartment,-12999,-1560,Managers,2
5009695,M,Y,N,1350000,Commercial associate,Higher education,Married,Municipal apartment,-12999,-1560,Managers,2
5009698,M,Y,N,1350000,Commercial associate,Higher education,Married,Municipal apartment,-12999,-1560,Managers,2
5009699,M,Y,N,1350000,Commercial associate,Higher education,Married,Municipal apartment,-12999,-1560,Managers,2
5009700,M,Y,N,1350000,Commercial associate,Higher education,Married,Municipal apartment,-12999,-1560,Managers,2
5090752,M,Y,N,1350000,Commercial associate,Higher education,Married,Municipal apartment,-12999,-1560,Managers,2
6153678,M,Y,N,1350000,Commercial associate,Higher education,Married,Municipal apartment,-12999,-1560,Managers,2
5009701,F,N,N,139500,Pensioner,Secondary / secondary special,Married,House / apartment,-20863,365243,,2
5009702,F,N,N,139500,Pensioner,Secondary / secondary special,Married,House / apartment,-20863,365243,,2
5009703,F,N,N,139500,Pensioner,Secondary / secondary special,Married,House / apartment,-20863,365243,,2
5009704,F,N,N,139500,Pensioner,Secondary / secondary special,Married,House / apartment,-20863,365243,,2
5009705,F,N,N,139500,Pensioner,Secondary / secondary special,Married,House / apartment,-20863,365243,,2
5009706,F,N,N,157500,Working,Higher education,Married,House / apartment,-11644,-344,Managers,2
5009707,F,N,N,157500,Working,Higher education,Married,House / apartment,-11644,-344,Managers,2
5009709,F,N,N,157500,Working,Higher education,Married,House / apartment,-11644,-344,Managers,2
6153679,F,N,N,157500,Working,Higher education,Married,House / apartment,-11644,-344,Managers,2
5009711,F,Y,N,135000,Working,Secondary / secondary special,Civil marriage,With parents,-11102,-433,Sales staff,2
5009712,F,Y,N,135000,Working,Secondary / secondary special,Civil marriage,With parents,-11102,-433,Sales staff,2
5009713,M,N,N,180000,Working,Secondary / secondary special,Single / not married,House / apartment,-9380,-1713,,1
5009714,M,N,N,180000,Working,Secondary / secondary special,Single / not married,House / apartment,-9380,-1713,,1
5009715,M,N,N,180000,Working,Secondary / secondary special,Single / not married,House / apartment,-9380,-1713,,1
5009716,M,N,N,180000,Working,Secondary / secondary special,Single / not married,House / apartment,-9380,-1713,,1
5009717,M,N,N,180000,Working,Secondary / secondary special,Single / not married,House / apartment,-9380,-1713,,1
5009718,M,N,N,180000,Working,Secondary / secondary special,Single / not married,House / apartment,-9380,-1713,,1
5009719,F,N,N,225000,Working,Secondary / secondary special,Single / not married,House / apartment,-19316,-4451,,1
5009722,F,N,N,225000,Working,Secondary / secondary special,Single / not married,House / apartment,-19316,-4451,,1
5009724,F,N,N,135000,Working,Higher education,Married,House / apartment,-9887,-2474,Sales staff,2
5009725,F,N,N,135000,Working,Higher education,Married,House / apartment,-9887,-2474,Sales staff,2
5009726,F,N,N,135000,Working,Higher education,Married,House / apartment,-9887,-2474,Sales staff,2
5009727,F,N,N,135000,Working,Higher education,Married,House / apartment,-9887,-2474,Sales staff,2
5009729,M,Y,N,292500,Working,Secondary / secondary special,Married,House / apartment,-13178,-1317,Laborers,2
5009730,M,Y,N,292500,Working,Secondary / secondary special,Married,House / apartment,-13178,-1317,Laborers,2
5009731,M,Y,N,292500,Working,Secondary / secondary special,Married,House / apartment,-13178,-1317,Laborers,2
5009732,F,Y,N,270000,Commercial associate,Higher education,Married,House / apartment,-19341,-7314,Managers,2
5009733,F,Y,N,270000,Commercial associate,Higher education,Married,House / apartment,-19341,-7314,Managers,2
5009734,F,Y,N,270000,Commercial associate,Higher education,Married,House / apartment,-19341,-7314,Managers,2
6153684,F,Y,N,270000,Commercial associate,Higher education,Married,House / apartment,-19341,-7314,Managers,2
5009736,F,Y,N,99000,Working,Secondary / secondary special,Married,House / apartment,-14657,-4392,Core staff,2
5009737,F,Y,N,99000,Working,Secondary / secondary special,Married,House / apartment,-14657,-4392,Core staff,2
5009738,F,Y,N,99000,Working,Secondary / secondary special,Married,House / apartment,-14657,-4392,Core staff,2
5009739,F,Y,N,99000,Working,Secondary / secondary special,Married,House / apartment,-14657,-4392,Core staff,2
5009740,F,Y,N,99000,Working,Secondary / secondary special,Married,House / apartment,-14657,-4392,Core staff,2
5009741,F,Y,N,99000,Working,Secondary / secondary special,Married,House / apartment,-14657,-4392,Core staff,2
5009742,F,N,N,135000,Working,Secondary / secondary special,Married,House / apartment,-12328,-2474,Sales staff,2
5009743,F,N,N,135000,Working,Secondary / secondary special,Married,House / apartment,-12328,-2474,Sales staff,2
5009745,F,Y,N,315000,Commercial associate,Higher education,Married,House / apartment,-13557,-586,,2
5009746,F,Y,N,315000,Commercial associate,Higher education,Married,House / apartment,-13557,-586,,2
5009748,F,Y,N,315000,Commercial associate,Higher education,Married,House / apartment,-13557,-586,,2
5009750,F,Y,N,315000,Commercial associate,Higher education,Married,House / apartment,-13557,-586,,2
5009751,F,Y,N,315000,Commercial associate,Higher education,Married,House / apartment,-13557,-586,,2
5009755,F,Y,N,315000,Commercial associate,Higher education,Married,House / apartment,-13557,-586,,2
5090754,F,Y,N,315000,Commercial associate,Higher education,Married,House / apartment,-13557,-586,,2
6153696,F,Y,N,315000,Commercial associate,Higher education,Married,House / apartment,-13557,-586,,2
5009757,M,Y,N,270000,Working,Higher education,Single / not married,House / apartment,-9087,-1682,Laborers,1
5009758,M,Y,N,270000,Working,Higher education,Single / not married,House / apartment,-9087,-1682,Laborers,1
5009759,M,Y,N,270000,Working,Higher education,Single / not married,House / apartment,-9087,-1682,Laborers,1
5009760,M,Y,N,270000,Working,Higher education,Single / not married,House / apartment,-9087,-1682,Laborers,1
5009761,M,Y,N,270000,Working,Higher education,Single / not married,House / apartment,-9087,-1682,Laborers,1
6153697,M,Y,N,270000,Working,Higher education,Single / not married,House / apartment,-9087,-1682,Laborers,1
5009762,M,N,N,135000,Working,Secondary / secondary special,Separated,House / apartment,-14118,-3174,Laborers,1
5009764,M,N,N,135000,Working,Secondary / secondary special,Separated,House / apartment,-14118,-3174,Laborers,1
5009765,M,N,N,135000,Working,Secondary / secondary special,Separated,House / apartment,-14118,-3174,Laborers,1
5009766,M,N,N,135000,Working,Secondary / secondary special,Separated,House / apartment,-14118,-3174,Laborers,1
5009767,M,N,N,135000,Working,Secondary / secondary special,Separated,House / apartment,-14118,-3174,Laborers,1
5009768,M,N,N,135000,Working,Secondary / secondary special,Separated,House / apartment,-14118,-3174,Laborers,1
5009773,M,N,N,135000,Working,Secondary / secondary special,Separated,House / apartment,-14118,-3174,Laborers,1
5009774,M,N,N,135000,Working,Secondary / secondary special,Separated,House / apartment,-14118,-3174,Laborers,1
5009775,M,N,N,135000,Working,Secondary / secondary special,Separated,House / apartment,-14118,-3174,Laborers,1
5009777,M,N,N,135000,Working,Secondary / secondary special,Separated,House / apartment,-14118,-3174,Laborers,1
5009779,M,N,N,135000,Working,Secondary / secondary special,Separated,House / apartment,-14118,-3174,Laborers,1
6153698,M,N,N,135000,Working,Secondary / secondary special,Separated,House / apartment,-14118,-3174,Laborers,1
5009783,M,Y,N,445500,State servant,Higher education,Married,Municipal apartment,-14906,-6826,Core staff,4
5009784,M,Y,N,445500,State servant,Higher education,Married,Municipal apartment,-14906,-6826,Core staff,4
5009785,F,N,N,198000,Pensioner,Secondary / secondary special,Widow,House / apartment,-22002,365243,,1
5009788,F,N,N,198000,Pensioner,Secondary / secondary special,Widow,House / apartment,-22002,365243,,1
5009789,F,N,N,198000,Pensioner,Secondary / secondary special,Widow,House / apartment,-22002,365243,,1
5009790,F,N,N,198000,Pensioner,Secondary / secondary special,Widow,House / apartment,-22002,365243,,1
5009791,F,N,N,198000,Pensioner,Secondary / secondary special,Widow,House / apartment,-22002,365243,,1
5009792,F,N,N,198000,Pensioner,Secondary / secondary special,Widow,House / apartment,-22002,365243,,1
5009794,F,N,N,198000,Pensioner,Secondary / secondary special,Widow,House / apartment,-22002,365243,,1
5009796,F,N,N,198000,Pensioner,Secondary / secondary special,Widow,House / apartment,-22002,365243,,1
5009797,F,N,N,198000,Pensioner,Secondary / secondary special,Widow,House / apartment,-22002,365243,,1
5009798,F,N,N,198000,Pensioner,Secondary / secondary special,Widow,House / apartment,-22002,365243,,1
6153701,F,N,N,198000,Pensioner,Secondary / secondary special,Widow,House / apartment,-22002,365243,,1
5009799,F,Y,N,382500,Working,Higher education,Married,House / apartment,-15435,-3965,,2
5009800,F,Y,N,382500,Working,Higher education,Married,House / apartment,-15435,-3965,,2
5009801,F,Y,N,382500,Working,Higher education,Married,House / apartment,-15435,-3965,,2
5009802,F,Y,N,382500,Working,Higher education,Married,House / apartment,-15435,-3965,,2
5009803,F,Y,N,382500,Working,Higher education,Married,House / apartment,-15435,-3965,,2
5009804,F,Y,N,382500,Working,Higher education,Married,House / apartment,-15435,-3965,,2
5090756,F,Y,N,382500,Working,Higher education,Married,House / apartment,-15435,-3965,,2
5009805,F,N,N,202500,Working,Secondary / secondary special,Married,House / apartment,-11813,-3266,Sales staff,3
5009806,F,N,N,202500,Working,Secondary / secondary special,Married,House / apartment,-11813,-3266,Sales staff,3
5009807,F,N,N,202500,Working,Secondary / secondary special,Married,House / apartment,-11813,-3266,Sales staff,3
5009808,F,N,N,202500,Working,Secondary / secondary special,Married,House / apartment,-11813,-3266,Sales staff,3
5009809,F,N,N,202500,Working,Secondary / secondary special,Married,House / apartment,-11813,-3266,Sales staff,3
5009810,F,N,N,202500,Working,Secondary / secondary special,Married,House / apartment,-11813,-3266,Sales staff,3
5009811,F,N,N,202500,Working,Secondary / secondary special,Married,House / apartment,-11813,-3266,Sales staff,3
5009812,F,N,N,202500,Working,Secondary / secondary special,Married,House / apartment,-11813,-3266,Sales staff,3
5009813,F,N,N,202500,Working,Secondary / secondary special,Married,House / apartment,-11813,-3266,Sales staff,3
5009814,F,N,N,202500,Working,Secondary / secondary special,Married,House / apartment,-11813,-3266,Sales staff,3
5009816,F,N,N,202500,Working,Secondary / secondary special,Married,House / apartment,-11813,-3266,Sales staff,3
5009817,F,N,N,202500,Working,Secondary / secondary special,Married,House / apartment,-11813,-3266,Sales staff,3
5090772,F,N,N,202500,Working,Secondary / secondary special,Married,House / apartment,-11813,-3266,Sales staff,3
5090773,F,N,N,202500,Working,Secondary / secondary special,Married,House / apartment,-11813,-3266,Sales staff,3
6153702,F,N,N,202500,Working,Secondary / secondary special,Married,House / apartment,-11813,-3266,Sales staff,3
5009819,F,Y,N,99000,Working,Secondary / secondary special,Married,House / apartment,-14883,-5457,Cooking staff,2
5009820,F,Y,N,99000,Working,Secondary / secondary special,Married,House / apartment,-14883,-5457,Cooking staff,2
5009821,F,Y,N,99000,Working,Secondary / secondary special,Married,House / apartment,-14883,-5457,Cooking staff,2
5009822,F,Y,N,99000,Working,Secondary / secondary special,Married,House / apartment,-14883,-5457,Cooking staff,2
5009823,F,Y,N,99000,Working,Secondary / secondary special,Married,House / apartment,-14883,-5457,Cooking staff,2
5009824,F,Y,N,99000,Working,Secondary / secondary special,Married,House / apartment,-14883,-5457,Cooking staff,2
5009825,F,Y,N,99000,Working,Secondary / secondary special,Married,House / apartment,-14883,-5457,Cooking staff,2
5009826,F,N,N,112500,Working,Secondary / secondary special,Married,House / apartment,-15759,-374,Sales staff,2
5009827,F,N,N,112500,Working,Secondary / secondary special,Married,House / apartment,-15759,-374,Sales staff,2
5009828,F,N,N,112500,Working,Secondary / secondary special,Married,House / apartment,-15759,-374,Sales staff,2
5009829,F,N,N,112500,Working,Secondary / secondary special,Married,House / apartment,-15759,-374,Sales staff,2
5009830,F,N,N,112500,Working,Secondary / secondary special,Married,House / apartment,-15759,-374,Sales staff,2
5009831,M,Y,N,166500,Working,Higher education,Married,With parents,-10435,-1713,Core staff,2
5009832,M,Y,N,166500,Working,Higher education,Married,With parents,-10435,-1713,Core staff,2
5009833,M,Y,N,166500,Working,Higher education,Married,With parents,-10435,-1713,Core staff,2
5009834,M,Y,N,166500,Working,Higher education,Married,With parents,-10435,-1713,Core staff,2
5009835,M,Y,N,166500,Working,Higher education,Married,With parents,-10435,-1713,Core staff,2
5009836,M,Y,N,166500,Working,Higher education,Married,With parents,-10435,-1713,Core staff,2
6153704,M,Y,N,166500,Working,Higher education,Married,With parents,-10435,-1713,Core staff,2
5009837,F,N,N,135000,State servant,Secondary / secondary special,Civil marriage,House / apartment,-13120,-5578,Medicine staff,2
5009838,F,N,N,135000,State servant,Secondary / secondary special,Civil marriage,House / apartment,-13120,-5578,Medicine staff,2
5009839,M,Y,N,202500,Working,Secondary / secondary special,Civil marriage,House / apartment,-12636,-405,Laborers,2
